REF_AREA,TIME_PERIOD,DWA_GRP,UNIT_MEASURE,BW,FW,DEP,HW,HW_NET,TW,DEBT,TW_NET
HR,2024-07-01,D06,EUR_R_POP,0.400257331,0.044067108,3.502843433,20.97003765,19.419745342,24.917205521999996,-3.1901917749999997,21.727013746999997
HR,2017-04-01,D07,EUR,86.50721745999999,58.260646652999995,1174.279363,5715.347427,5583.9145853,7034.394654112999,-421.73006640000006,6612.6645877129995
HR,2017-07-01,D07,EUR,94.57987562000001,50.656054742,1166.66191,5738.848609,5591.2512796,7050.746449361999,-396.4119885,6654.334460862
HR,2017-10-01,D07,EUR,113.64365247,44.531398448,1154.402662,5889.36085,5720.0724826,7201.938562918,-422.9636676,6778.974895318
HR,2018-01-01,D07,EUR,135.82117113,39.996981825000006,1122.74621,5920.578014,5737.880049599999,7219.142376955,-436.27126899999996,6782.871107955
HR,2018-04-01,D07,EUR,164.25868544000002,40.491622766,1119.129234,5961.624061,5767.680611700001,7285.503603206001,-443.11305,6842.390553206001
HR,2018-07-01,D07,EUR,191.88313104,32.185439403000004,1143.481697,6142.266671,5929.2272924,7509.816938443,-458.3530341,7051.463904343001
HR,2018-10-01,D07,EUR,222.2152515,27.257982040999998,1106.040221,6134.979974,5910.751565699999,7490.493428541,-465.6005702,7024.892858341
HR,2019-01-01,D07,EUR,265.94768369999997,26.214478596,1076.935005,6207.95659,5961.9558873,7577.053757296,-491.26064759999997,7085.793109696
HR,2019-04-01,D07,EUR,291.2006283,22.161873360999998,1050.11531,6241.381143,5985.254418699999,7604.858954661,-501.3012903,7103.557664361
HR,2019-07-01,D07,EUR,305.3087597,21.885927725,1046.128177,6216.009724,5962.4950669,7589.332588424999,-492.1342181,7097.198370325
HR,2019-10-01,D07,EUR,321.9154537,19.680058169,1020.0742,6208.627516,5925.0281896999995,7570.2972278689995,-526.9943235999999,7043.302904269
HR,2020-01-01,D07,EUR,230.0782816,16.887058638,1010.683254,6365.403316,6058.3408751,7623.051910238,-461.18286620000003,7161.8690440380005
HR,2020-04-01,D07,EUR,136.12100319,13.684039476,1004.841914,6479.916145,6156.5854946,7634.563101666,-409.17417825,7225.388923416
HR,2020-07-01,D07,EUR,131.55905389,11.217150846000001,987.0779602,6278.609837,5938.0231517,7408.464001936,-425.03519257,6983.428809366
HR,2020-10-01,D07,EUR,127.856137896,9.986747097,1012.030206,6380.391416,6024.088605800001,7530.264506993,-470.8238309,7059.440676093001
HR,2021-01-01,D07,EUR,161.57671477,10.051439052,1062.458507,6453.981311,6263.9058882,7688.067971822,-357.6560075,7330.411964322
HR,2021-04-01,D07,EUR,164.041738888,9.995788376,1070.295523,6489.786565,6312.201970900001,7734.1196152640005,-374.51408979999997,7359.6055254640005
HR,2021-07-01,D07,EUR,159.091684531,9.914080914,1093.400169,6241.282726,6075.243398600001,7503.688660445001,-376.97300110000003,7126.715659345
HR,2021-10-01,D07,EUR,195.816772909,9.811118438,1164.268256,6588.924123,6439.107005,7958.820270347,-360.2759249,7598.544345447
HR,2022-01-01,D07,EUR,218.23083800499998,7.085535012,1150.676075,6632.401145,6461.1780811,8008.393593017,-380.3704506,7628.023142417
HR,2022-04-01,D07,EUR,243.675937341,5.849828368,1177.595858,6634.529657,6512.4777191,8061.651280708999,-331.29380629999997,7730.357474409
HR,2022-07-01,D07,EUR,249.990980178,5.576786332999999,1216.868355,6731.542258,6601.0665975,8203.978379511,-337.2970782,7866.6813013109995
HR,2022-10-01,D07,EUR,256.976792976,5.617870177,1312.457151,7038.3157869999995,6905.373838199999,8613.367601152999,-342.56040210000003,8270.807199053
HR,2023-01-01,D07,EUR,247.05133375,6.675053199,1257.006267,7261.066719,7131.1663244,8771.799372949,-343.5785211,8428.220851849
HR,2023-04-01,D07,EUR,253.33127022000002,5.922487565,1259.402792,7324.229165,7190.200807,8842.885714785,-350.7537449,8492.131969885
HR,2023-07-01,D07,EUR,258.18459507,4.944176413999999,1316.349543,7542.523132,7397.928463,9122.001446484,-368.3167539,8753.684692584
HR,2023-10-01,D07,EUR,263.7734344,6.111377256000001,1290.412952,7582.296717,7441.0357989,9142.594480656,-368.6100246,8773.984456056
HR,2024-01-01,D07,EUR,289.46682516,5.9921626230000005,1277.279054,7856.109389,7712.0937743,9428.847430783,-370.1930013,9058.654429483
HR,2024-04-01,D07,EUR,294.28294712,4.405006379,1255.5003,7706.428853,7558.0979904000005,9260.617106499001,-377.8825769,8882.734529599002
HR,2024-07-01,D07,EUR,294.56852602,4.485944444,1316.547018,7862.457426,7714.3083731,9478.058914464,-384.1977587,9093.861155764
HR,2017-04-01,D07,EUR_R_NH,0.586261442,0.396049386,7.958926743,38.78435247,37.885575721,47.725590041000004,-2.872146977,44.853443064000004
HR,2017-07-01,D07,EUR_R_NH,0.641698615,0.342293964,7.906782682,38.92009546,37.913329212,47.810870721,-2.697859604,45.113011117
HR,2017-10-01,D07,EUR_R_NH,0.7617966789999999,0.29789884099999997,7.75028695,39.53786119,38.398513936,48.347843659999995,-2.846966784,45.500876876
HR,2018-01-01,D07,EUR_R_NH,0.9112083099999999,0.2676701,7.537802278,39.7454897,38.518642416,48.462170388000004,-2.930867269,45.531303119
HR,2018-04-01,D07,EUR_R_NH,1.0953382710000001,0.269941329,7.462404742,39.75411438,38.459172945,48.581798722,-2.95759335,45.624205372000006
HR,2018-07-01,D07,EUR_R_NH,1.260860569,0.212346445,7.511011275,40.34938716,38.95335813,49.333605449000004,-3.0075934699999998,46.326011979
HR,2018-10-01,D07,EUR_R_NH,1.472555324,0.180775968,7.326131227,40.63293676,39.148298812,49.612399278999995,-3.082645685,46.529753594
HR,2019-01-01,D07,EUR_R_NH,1.7600046900000001,0.173874018,7.121408955,41.04761213,39.422045491,50.102899793,-3.245391282,46.857508511
HR,2019-04-01,D07,EUR_R_NH,1.930996285,0.147614894,6.958825451,41.36914686,39.670920377,50.40658349,-3.3225864979999997,47.083996992
HR,2019-07-01,D07,EUR_R_NH,2.024235549,0.144474665,6.939005463,41.21058401,39.531524911999995,50.318299687,-3.262209634,47.056090053
HR,2019-10-01,D07,EUR_R_NH,2.164150987,0.13303259,6.859511296,41.74801647,39.844294618000006,50.904711343,-3.54187243,47.362838913000004
HR,2020-01-01,D07,EUR_R_NH,1.539643269,0.112442232,6.747381869,42.50105257,40.450773014999996,50.90051994,-3.081104795,47.819415144999994
HR,2020-04-01,D07,EUR_R_NH,0.902883576,0.08988359,6.653743967,42.91997034,40.777619926,50.566481472999996,-2.710120808,47.856360665
HR,2020-07-01,D07,EUR_R_NH,0.8927963999999999,0.07601563800000001,6.697801413,42.62948392,40.306894442,50.296097371,-2.8941319649999997,47.401965406
HR,2020-10-01,D07,EUR_R_NH,0.86386239,0.06798865700000001,6.840280864,43.08977754,40.684391482,50.861909451,-3.168047215,47.693862236
HR,2021-01-01,D07,EUR_R_NH,1.054597045,0.06615004299999999,6.968299727,42.28957416,41.049934104,50.378620975000004,-2.326334691,48.052286284000004
HR,2021-04-01,D07,EUR_R_NH,1.085370486,0.066767111,7.098302719,42.99405314,41.821871226999995,51.244493456,-2.473066922,48.771426534
HR,2021-07-01,D07,EUR_R_NH,1.1015954030000001,0.067883164,7.547827537,43.12642168,41.957199991,51.843727783999995,-2.639507917,49.204219867
HR,2021-10-01,D07,EUR_R_NH,1.286772777,0.065432979,7.675149717,43.37107378,42.392528706,52.398429253,-2.364411073,50.034018180000004
HR,2022-01-01,D07,EUR_R_NH,1.4587460239999999,0.047464572000000003,7.717867722,44.48830268,43.345821998,53.712380998,-2.541155602,51.171225396
HR,2022-04-01,D07,EUR_R_NH,1.6498675539999998,0.039540971,7.951147949,44.76190013,43.919442416,54.402456604,-2.269068902,52.133387702
HR,2022-07-01,D07,EUR_R_NH,1.691435418,0.037709698,8.22647852,45.51335642,44.63993715,55.468980056,-2.266777245,53.202202811
HR,2022-10-01,D07,EUR_R_NH,1.701286349,0.037204212,8.701489633,46.6500893,45.77428293,57.090069494,-2.260896104,54.82917339
HR,2023-01-01,D07,EUR_R_NH,1.6228248609999998,0.043996944,8.280649509,47.78031205,46.930318971,57.727783364,-2.2519492309999998,55.475834133
HR,2023-04-01,D07,EUR_R_NH,1.695911417,0.039724834,8.438319339,49.06044414,48.173202115,59.23439973000001,-2.333238126,56.901161604
HR,2023-07-01,D07,EUR_R_NH,1.699693846,0.032532248,8.683206769,49.73956729,48.788477377999996,60.155000152999996,-2.423176011,57.731824141999994
HR,2023-10-01,D07,EUR_R_NH,1.7821852379999998,0.04096941899999999,8.699970918,51.09313669,50.121969187000005,61.616262264999996,-2.516452127,59.099810138
HR,2024-01-01,D07,EUR_R_NH,1.9008948600000002,0.039623743,8.400012433,51.61163721,50.668769186999995,61.952168246,-2.424697548,59.527470698
HR,2024-04-01,D07,EUR_R_NH,2.0148597599999998,0.029580931,8.569464743,52.62778193,51.59919299,63.24168736399999,-2.6090563739999997,60.63263099
HR,2024-07-01,D07,EUR_R_NH,1.991983051,0.030034665000000002,8.889031662,53.07967111,52.064127128,63.990720488,-2.6202322000000002,61.370488288000004
HR,2017-04-01,D07,EUR_R_POP,0.219322438,0.148762002,2.981997296,14.5694598,14.230354585,17.919541536,-1.08518384,16.834357696
HR,2017-07-01,D07,EUR_R_POP,0.245501613,0.130493509,3.025575321,14.91355364,14.526374608,18.315124083,-1.037273137,17.277850946
HR,2017-10-01,D07,EUR_R_POP,0.296959615,0.116352871,3.027190315,15.45664711,15.010162501,18.897149911,-1.1162964199999998,17.780853491
HR,2018-01-01,D07,EUR_R_POP,0.357167385,0.104469969,2.962763842,15.62651413,15.143202817,19.050915326000002,-1.155177115,17.895738211
HR,2018-04-01,D07,EUR_R_POP,0.43375562199999995,0.106934477,2.960187059,15.76953668,15.255336417,19.270413838,-1.175436506,18.094977332
HR,2018-07-01,D07,EUR_R_POP,0.504198244,0.084742806,3.011453056,16.18558371,15.625366786999999,19.785977816,-1.207007632,18.578970184
HR,2018-10-01,D07,EUR_R_POP,0.600338707,0.073834472,2.993035676,16.60104031,15.996894754999998,20.268249165,-1.257401864,19.010847301000002
HR,2019-01-01,D07,EUR_R_POP,0.724229457,0.071492297,2.932599395,16.89973911,16.231129741,20.628060258999998,-1.33578165,19.292278608999997
HR,2019-04-01,D07,EUR_R_POP,0.806694307,0.061464127,2.90891916,17.28864132,16.578845853,21.065718914,-1.3887482809999998,19.676970633000003
HR,2019-07-01,D07,EUR_R_POP,0.859419852,0.061292222,2.946474379,17.49177757,16.779146875,21.358964023000002,-1.3840537849999999,19.974910238
HR,2019-10-01,D07,EUR_R_POP,0.93363346,0.057376830000000004,2.96287495,18.01526647,17.193305392,21.96915171,-1.5283027599999999,20.44084895
HR,2020-01-01,D07,EUR_R_POP,0.6682421350000001,0.048930626000000005,2.943223265,18.52608336,17.632154308,22.186479386000002,-1.3406395979999999,20.845839788000003
HR,2020-04-01,D07,EUR_R_POP,0.39921658800000004,0.039728626,2.947670309,19.00674852,18.057245745,22.393364043,-1.200361287,21.193002756
HR,2020-07-01,D07,EUR_R_POP,0.39944393,0.034037806000000004,2.997771979,19.07340115,18.033307632,22.504654865,-1.294792086,21.209862778999998
HR,2020-10-01,D07,EUR_R_POP,0.393504398,0.030950834,3.120951554,19.63816338,18.550611345,23.183570166000003,-1.4295951910000002,21.753974975000002
HR,2021-01-01,D07,EUR_R_POP,0.477156828,0.03011567,3.173981621,19.25569701,18.695480039,22.936951128999997,-1.049507746,21.887443382999997
HR,2021-04-01,D07,EUR_R_POP,0.486313584,0.030142309,3.206187683,19.40911213,18.887411325000002,23.131755706,-1.103955622,22.027800084
HR,2021-07-01,D07,EUR_R_POP,0.490457521,0.030345004999999998,3.369661971,19.24158064,18.729543445999997,23.132045137,-1.162404354,21.969640783
HR,2021-10-01,D07,EUR_R_POP,0.58178814,0.029712172000000002,3.485940817,19.68636726,19.247812777,23.783808389,-1.064795256,22.719013133
HR,2022-01-01,D07,EUR_R_POP,0.6591453110000001,0.021516336,3.497287765,20.13764443,19.625868442,24.315593842000002,-1.142349263,23.173244579000002
HR,2022-04-01,D07,EUR_R_POP,0.745008419,0.017938773999999998,3.607481481,20.29973814,19.925974269999998,24.670166813999998,-1.014527977,23.655638836999998
HR,2022-07-01,D07,EUR_R_POP,0.771516898,0.017266903,3.756946837,20.77454103,20.379245589,25.320271668000004,-1.028748099,24.291523569000002
HR,2022-10-01,D07,EUR_R_POP,0.7752431949999999,0.016985959000000002,3.970114495,21.27307556,20.876959024999998,26.035419209,-1.025169457,25.010249751999996
HR,2023-01-01,D07,EUR_R_POP,0.7413886749999999,0.020194487,3.794881959,21.88065264,21.496901053000002,26.437117761000003,-1.021680411,25.415437350000005
HR,2023-04-01,D07,EUR_R_POP,0.7713124699999999,0.018144576,3.851318886,22.36879245,21.969300772,27.009568382,-1.054854737,25.954713645000002
HR,2023-07-01,D07,EUR_R_POP,0.7751443200000001,0.01496235,3.968689138,22.72054562,22.289954598999998,27.479341427999998,-1.100316311,26.379025116999998
HR,2023-10-01,D07,EUR_R_POP,0.805247519,0.018635231,3.954870111,23.22158502,22.791143653,28.000337881,-1.1238647579999999,26.876473123
HR,2024-01-01,D07,EUR_R_POP,0.8672159770000001,0.018133203,3.838398256,23.57760244,23.152747358,28.301349876,-1.0969328489999999,27.204417026999998
HR,2024-04-01,D07,EUR_R_POP,0.9084454869999999,0.013634022,3.878754789,23.81435349,23.358216420999998,28.615187787999997,-1.163855535,27.451332253
HR,2024-07-01,D07,EUR_R_POP,0.901947213,0.013875856,4.04233444,24.13328832,23.681470827,29.091445828999998,-1.17304709,27.918398738999997
HR,2017-04-01,D08,EUR,370.2771932,69.034917052,1860.848639,7259.947969,6980.3210325,9560.108718252,-887.9579647,8672.150753552
HR,2017-07-01,D08,EUR,351.57925685,77.152671981,1808.805736,7188.137984,7036.5633858,9425.675648831,-731.4834899,8694.192158931
HR,2017-10-01,D08,EUR,340.15626815,76.210896233,1806.19486,7316.711702,7094.519937499999,9539.273726383,-782.8685864,8756.405139982999
HR,2018-01-01,D08,EUR,328.09160101,73.814843178,1800.354163,7398.049675,7219.8865481,9600.310282188,-751.4318567,8848.878425488001
HR,2018-04-01,D08,EUR,286.58677796,65.337348079,1764.511241,7397.802417,7240.6951116,9514.237784039,-703.3621254,8810.875658639
HR,2018-07-01,D08,EUR,270.41496813,71.551658832,1720.03882,7439.24575,7310.9494854,9501.251196962,-624.8980042,8876.353192761999
HR,2018-10-01,D08,EUR,250.78900953,66.656806393,1737.547646,7557.823779,7437.4471494,9612.817240923,-601.7985977999999,9011.018643123
HR,2019-01-01,D08,EUR,239.44858533999997,61.393706167000005,1694.73878,7660.755942,7544.7277871999995,9656.337013507,-577.5476735,9078.789340007
HR,2019-04-01,D08,EUR,227.44861811,59.015333455,1690.613817,7705.272468,7584.3195053,9682.350236565,-567.8435816,9114.506654965
HR,2019-07-01,D08,EUR,225.38484207,52.648343856,1671.734349,7715.75107,7604.6368349,9665.518604926001,-516.1736291,9149.344975826001
HR,2019-10-01,D08,EUR,219.22959974000003,44.181110914,1674.329231,7821.290941,7712.6543794,9759.030882654,-462.0313314,9296.999551254
HR,2020-01-01,D08,EUR,317.9222879,29.618750709,1681.583186,7696.511975,7608.05672336,9725.636199609,-485.02556014000004,9240.610639469
HR,2020-04-01,D08,EUR,427.04535280000005,22.400870532,1651.59438,7700.860756,7622.71591336,9801.901359332,-487.78806754,9314.113291792
HR,2020-07-01,D08,EUR,452.826523,13.867782148,1638.195216,7737.257671,7667.315857500001,9842.147192148,-446.3983833,9395.748808848
HR,2020-10-01,D08,EUR,209.45686441,7.005558099,1654.063649,7831.230756,7767.22058676,9701.756827509,-222.25398804000002,9479.502839469
HR,2021-01-01,D08,EUR,217.77746924,7.210717793,1648.334088,7696.886689,7603.24194992,9570.208964033,-255.87009838,9314.338865652999
HR,2021-04-01,D08,EUR,218.51018395,7.172923975,1695.027731,7937.784373,7820.590636000001,9858.495211925,-281.4446992,9577.050512725002
HR,2021-07-01,D08,EUR,229.70862892,7.255361633,1752.497683,8230.402114,8054.628141300001,10219.863787553,-324.8043239,9895.059463653
HR,2021-10-01,D08,EUR,235.47566676000002,7.237660888,1756.691613,8020.413292,7842.011833500001,10019.818232648002,-325.5399091,9694.278323548
HR,2022-01-01,D08,EUR,242.00655877000003,6.863255941,1793.436914,8303.528019,8122.2663949,10345.834747711,-318.22403840000004,10027.610709311
HR,2022-04-01,D08,EUR,247.41333512,6.444600052,1848.702363,8519.829724,8332.329317,10622.390022172,-327.103247,10295.286775172
HR,2022-07-01,D08,EUR,251.1990144,6.320017458,1958.105451,8710.053799,8520.342836599999,10925.678281858,-338.3695235,10587.308758358
HR,2022-10-01,D08,EUR,258.42836125,6.334904665,2005.2640939999999,8629.122593,8435.3859097,10899.149952915,-316.88315320000004,10582.266799715
HR,2023-01-01,D08,EUR,280.01796988,6.649322928,1907.105951,8857.935122,8659.7057277,11051.708365808001,-324.9054341,10726.802931708002
HR,2023-04-01,D08,EUR,293.84396537,6.674961193,1960.168985,9189.136982,8984.6082714,11449.824893563,-329.9914924,11119.833401163
HR,2023-07-01,D08,EUR,292.21478813,6.525180615,2033.85222,9300.659382,9095.9027185,11633.251570745,-337.289019,11295.962551745
HR,2023-10-01,D08,EUR,301.65394484,6.774023974,2038.520479,9672.240147,9456.6744721,12019.188594814,-351.17691890000003,11668.011675914
HR,2024-01-01,D08,EUR,301.42461343,6.792212234,1999.053965,9499.776156,9284.9434921,11807.046946663999,-347.9393123,11459.107634363998
HR,2024-04-01,D08,EUR,311.03023784,6.692370041,2065.26702,10145.07597,9920.797445799999,12528.065597881,-362.3124421,12165.753155781
HR,2024-07-01,D08,EUR,314.4223791,6.744804435000001,2070.683947,10119.63178,9886.555283,12511.482910535,-388.2497537,12123.233156835
HR,2017-04-01,D08,EUR_R_NH,2.446448653,0.45663815900000004,12.2908314,47.94803501,46.096933672999995,63.141953222,-5.871492976,57.270460246
HR,2017-07-01,D08,EUR_R_NH,2.334593746,0.51217285,12.01364691,47.74075323,46.734412354,62.601166736,-4.857366421,57.743800315
HR,2017-10-01,D08,EUR_R_NH,2.268121924,0.507991192,12.04732524,48.79325069,47.314430931000004,63.616689046,-5.218354115,58.398334930999994
HR,2018-01-01,D08,EUR_R_NH,2.171629932,0.488665662,11.91540666,48.96552769,47.787156312,63.541229944,-4.970808791,58.570421153
HR,2018-04-01,D08,EUR_R_NH,1.912408458,0.436279022,11.76894814,49.34681318,48.295428535,63.4644488,-4.695316442,58.769132358
HR,2018-07-01,D08,EUR_R_NH,1.822877591,0.482739178,11.5865275,50.12794443,49.26003306,64.020088699,-4.212982263,59.807106436
HR,2018-10-01,D08,EUR_R_NH,1.67504504,0.445132924,11.60089503,50.45890206,49.657129665,64.179975054,-4.016145723999999,60.16382933
HR,2019-01-01,D08,EUR_R_NH,1.598744364,0.409893695,11.31629276,51.15194115,50.37766264,64.476871969,-3.8556174289999996,60.62125454
HR,2019-04-01,D08,EUR_R_NH,1.520660753,0.39445835399999996,11.29799641,51.49537285,50.68672355,64.708488367,-3.794534868,60.913953499
HR,2019-07-01,D08,EUR_R_NH,1.501785051,0.350558504,11.14250389,51.4244677,50.683785326,64.419315145,-3.441246897,60.978068248
HR,2019-10-01,D08,EUR_R_NH,1.446258932,0.29200004,11.05115497,51.63874072,50.919631396,64.428154662,-3.051227199,61.376927462999994
HR,2020-01-01,D08,EUR_R_NH,2.134631953,0.198648277,11.28156259,51.63491113,51.042784472,65.24975395,-3.252879578,61.996874372
HR,2020-04-01,D08,EUR_R_NH,2.85937523,0.149520149,11.03758921,51.4626609,50.943082369,65.509145489,-3.258176142,62.25096934700001
HR,2020-07-01,D08,EUR_R_NH,2.975510678,0.090915369,10.77192553,50.80593111,50.339226053000004,64.644282687,-2.943528313,61.700754374
HR,2020-10-01,D08,EUR_R_NH,1.377748132,0.046509429000000005,10.89469571,51.51353416,51.091229264,63.832487431,-1.462917063,62.369570368000005
HR,2021-01-01,D08,EUR_R_NH,1.4763908639999999,0.049382878000000005,11.16399496,52.15185625,51.525411080000005,64.841624952,-1.725057212,63.11656774
HR,2021-04-01,D08,EUR_R_NH,1.461759158,0.048433404,11.32653494,53.04357604,52.268350806,65.880303542,-1.8717036500000002,64.00859989199999
HR,2021-07-01,D08,EUR_R_NH,1.497907078,0.046731964,11.41566657,53.60210406,52.455563216,66.562409672,-2.12187778,64.440531892
HR,2021-10-01,D08,EUR_R_NH,1.595829697,0.04979515,11.89834912,54.33416208,53.126580396,67.878136047,-2.199258536,65.678877511
